Subject Number, 0, Age,
Tst condition, Round Number, SNR, Number of words correct, File loaded
1, 1, 10.000000,0, ASLQ0104.wav
1, 2, 10.000000,0, ASLQ0104.wav
1, 3, 10.000000,0, ASLQ0104.wav
1, 4, 10.000000,0, ASLQ0104.wav
1, 5, 10.000000,0, ASLQ0104.wav
1, 6, 10.000000,0, ASLQ0104.wav
1, 7, 10.000000,0, ASLQ0104.wav
1, 8, 10.000000,0, ASLQ0104.wav
1, 9, 10.000000,0, ASLQ0104.wav
1, 10, 10.000000,0, ASLQ0104.wav
1, 11, 10.000000,0, ASLQ0104.wav
1, 12, 10.000000,0, ASLQ0104.wav
1, 13, 10.000000,0, ASLQ0104.wav
1, 14, 10.000000,0, ASLQ0104.wav
1, 15, 10.000000,0, ASLQ0104.wav
1, 16, 10.000000,0, ASLQ0104.wav
1, 17, 10.000000,0, ASLQ0104.wav
1, 18, 10.000000,0, ASLQ0104.wav
1, 19, 10.000000,0, ASLQ0104.wav
1, 20, 10.000000,0, ASLQ0104.wav
1, 21, 10.000000,0, ASLQ0104.wav
1, 22, 10.000000,0, ASLQ0104.wav
1, 23, 10.000000,0, ASLQ0104.wav
1, 24, 10.000000,0, ASLQ0104.wav
1, 25, 10.000000,0, ASLQ0104.wav
1, 26, 10.000000,0, ASLQ0104.wav
1, 27, 10.000000,0, ASLQ0104.wav
1, 28, 10.000000,0, ASLQ0104.wav
1, 29, 10.000000,0, ASLQ0104.wav
1, 30, 10.000000,0, ASLQ0104.wav
1, 31, 10.000000,0, ASLQ0104.wav
1, 32, 10.000000,0, ASLQ0104.wav
1, 33, 10.000000,0, ASLQ0104.wav
1, 34, 10.000000,0, ASLQ0104.wav
1, 35, 10.000000,0, ASLQ0104.wav
1, 36, 10.000000,0, ASLQ0104.wav
1, 37, 10.000000,0, ASLQ0104.wav
1, 38, 10.000000,0, ASLQ0104.wav
1, 39, 10.000000,0, ASLQ0104.wav
1, 40, 10.000000,0, ASLQ0104.wav
1, 41, 10.000000,0, ASLQ0104.wav
1, 42, 10.000000,0, ASLQ0104.wav
1, 43, 10.000000,0, ASLQ0104.wav
1, 44, 10.000000,0, ASLQ0104.wav
1, 45, 10.000000,0, ASLQ0104.wav
1, 46, 10.000000,0, ASLQ0104.wav
1, 47, 10.000000,0, ASLQ0104.wav
1, 48, 10.000000,0, ASLQ0104.wav
1, 49, 10.000000,0, ASLQ0104.wav
1, 50, 10.000000,0, ASLQ0104.wav
1, 51, 10.000000,0, ASLQ0104.wav
1, 52, 10.000000,0, ASLQ0104.wav
1, 53, 10.000000,0, ASLQ0104.wav
1, 54, 10.000000,0, ASLQ0104.wav
1, 55, 10.000000,0, ASLQ0104.wav
1, 56, 10.000000,0, ASLQ0104.wav
1, 57, 10.000000,0, ASLQ0104.wav
1, 58, 10.000000,0, ASLQ0104.wav
1, 59, 10.000000,0, ASLQ0104.wav
1, 60, 10.000000,0, ASLQ0104.wav
1, 61, 10.000000,0, ASLQ0104.wav
1, 62, 10.000000,0, ASLQ0104.wav
1, 63, 10.000000,0, ASLQ0104.wav
1, 64, 10.000000,0, ASLQ0104.wav
1, 65, 10.000000,0, ASLQ0104.wav
1, 66, 10.000000,0, ASLQ0104.wav
1, 67, 10.000000,0, ASLQ0104.wav
1, 68, 10.000000,0, ASLQ0104.wav
1, 69, 10.000000,0, ASLQ0104.wav
1, 70, 10.000000,0, ASLQ0104.wav
1, 71, 10.000000,0, ASLQ0104.wav
1, 72, 10.000000,0, ASLQ0104.wav
1, 73, 10.000000,0, ASLQ0104.wav
1, 74, 10.000000,0, ASLQ0104.wav
1, 75, 10.000000,0, ASLQ0104.wav
1, 76, 10.000000,0, ASLQ0104.wav
1, 77, 10.000000,0, ASLQ0104.wav
1, 78, 10.000000,0, ASLQ0104.wav
1, 79, 10.000000,0, ASLQ0104.wav
1, 80, 10.000000,0, ASLQ0104.wav
1, 81, 10.000000,0, ASLQ0104.wav
1, 82, 10.000000,0, ASLQ0104.wav
1, 83, 10.000000,0, ASLQ0104.wav
1, 84, 10.000000,0, ASLQ0104.wav
1, 85, 10.000000,0, ASLQ0104.wav
1, 86, 10.000000,0, ASLQ0104.wav
1, 87, 10.000000,0, ASLQ0104.wav
1, 88, 10.000000,0, ASLQ0104.wav
1, 89, 10.000000,0, ASLQ0104.wav
1, 90, 10.000000,0, ASLQ0104.wav
1, 91, 10.000000,0, ASLQ0104.wav
1, 92, 10.000000,0, ASLQ0104.wav
1, 93, 10.000000,0, ASLQ0104.wav
1, 94, 10.000000,0, ASLQ0104.wav
1, 95, 10.000000,0, ASLQ0104.wav
1, 96, 10.000000,0, ASLQ0104.wav
1, 97, 10.000000,0, ASLQ0104.wav
1, 98, 10.000000,0, ASLQ0104.wav
1, 99, 10.000000,0, ASLQ0104.wav
1, 100, 10.000000,0, ASLQ0104.wav
1, 101, 10.000000,0, ASLQ0104.wav
1, 102, 10.000000,0, ASLQ0104.wav
1, 103, 10.000000,0, ASLQ0104.wav
1, 104, 10.000000,0, ASLQ0104.wav
1, 105, 10.000000,0, ASLQ0104.wav
1, 106, 10.000000,0, ASLQ0104.wav
1, 107, 10.000000,0, ASLQ0104.wav
1, 108, 10.000000,0, ASLQ0104.wav
1, 109, 10.000000,0, ASLQ0104.wav
1, 110, 10.000000,0, ASLQ0104.wav
1, 111, 10.000000,0, ASLQ0104.wav
1, 112, 10.000000,0, ASLQ0104.wav
1, 113, 10.000000,0, ASLQ0104.wav
1, 114, 10.000000,0, ASLQ0104.wav
1, 115, 10.000000,0, ASLQ0104.wav
1, 116, 10.000000,0, ASLQ0104.wav
1, 117, 10.000000,0, ASLQ0104.wav
1, 118, 10.000000,0, ASLQ0104.wav
1, 119, 10.000000,0, ASLQ0104.wav
1, 120, 10.000000,0, ASLQ0104.wav
1, 121, 10.000000,0, ASLQ0104.wav
1, 122, 10.000000,0, ASLQ0104.wav
1, 123, 10.000000,0, ASLQ0104.wav
1, 124, 10.000000,0, ASLQ0104.wav
1, 125, 10.000000,0, ASLQ0104.wav
1, 126, 10.000000,0, ASLQ0104.wav
1, 127, 10.000000,0, ASLQ0104.wav
1, 128, 10.000000,0, ASLQ0104.wav
1, 129, 10.000000,0, ASLQ0104.wav
