Subject Number, 0, Age,
Test condition, Round Number, SNR, Number of words correct, File loaded
1, 1, 10.000000,3, ASLQ0110.wav
1, 2, 4.000000,3, ASLQ0110.wav
1, 3, -2.000000,0, ASLQ0110.wav
1, 4, 0.000000,0, ASLQ0110.wav
1, 5, 2.000000,3, ASLQ0110.wav
1, 6, 0.000000,0, ASLQ0110.wav
1, 7, 2.000000,0, ASLQ0110.wav
