Subject Number, 0, Age,
Tst condition, Round Number, SNR, Number of words correct, File loaded
1, 1, 10.000000,0, ASLQ0101.wav
2, 0, 10.000000,0, ASLQ0103.wav
2, 1, 12.000000,0, ASLQ0106.wav
2, 2, 14.000000,0, ASLQ0104.wav
2, 3, 16.000000,0, ASLQ0107.wav
2, 4, 18.000000,0, ASLQ0110.wav
