Subject Number, 0, Age,
Test condition, Round Number, SNR, Number of words correct, File loaded
0, 2, 10.000000,0, bkbgl04s15.wav
0, 3, 12.000000,0, bkbgl01s03.wav
0, 4, -2.000000,3, bkbgl04s04.wav
0, 5, -8.000000,0, bkbgl02s09.wav
0, 6, 6.000000,0, bkbgl03s02.wav
