13:31:22:12, 0.000000, 0.000000, 0.000000,0.000000, 0.000 10
13:31:22:12, 0.000000, 0.000000, 0.000000,0.000000, 0.000 10
13:31:22:13, 0.000000, 0.000000, 0.000000,0.000000, 0.000 10
13:31:22:13, 0.000000, 0.000000, 0.000000,0.000000, 0.000 10
13:31:22:14, 0.000000, 0.000000, 0.000000,0.000000, 0.000 10
13:31:22:14, 0.000000, 0.000000, 0.000000,0.000000, 0.000 10
13:31:22:15, 0.000000, 0.000000, 0.000000,0.000000, 0.000 10
13:31:22:15, 0.000000, 0.000000, 0.000000,0.000000, 0.000 10
13:31:22:16, 0.000000, 0.000000, 0.000000,0.000000, 0.000 10
13:31:22:16, 0.000000, 0.000000, 0.000000,0.000000, 0.000 10
13:31:22:17, 0.000000, 0.000000, 0.000000,0.000000, 0.000 10
13:31:22:17, 0.000000, 0.000000, 0.000000,0.000000, 0.000 10
13:31:22:18, 0.000000, 0.000000, 0.000000,0.000000, 0.000 10
13:31:22:18, 0.000000, 0.000000, 0.000000,0.000000, 0.000 10
13:31:22:19, 0.000000, 0.000000, 0.000000,0.000000, 0.000 10
13:31:22:19, 0.000000, 0.000000, 0.000000,0.000000, 0.000 10
13:31:22:20, 0.000000, 0.000000, 0.000000,0.000000, 0.000 10
13:31:22:20, 0.000000, 0.000000, 0.000000,0.000000, 0.000 10
13:31:22:21, 0.000000, 0.000000, 0.000000,0.000000, 0.000 10
13:31:22:21, 0.000000, 0.000000, 0.000000,0.000000, 0.000 10
13:31:22:22, 0.000000, 0.000000, 0.000000,0.000000, 0.000 10
13:31:22:22, 0.000000, 0.000000, 0.000000,0.000000, 0.000 10
13:31:22:23, 0.000000, 0.000000, 0.000000,0.000000, 0.000 10
13:31:22:23, 0.000000, 0.000000, 0.000000,0.000000, 0.000 10
13:31:22:24, 0.000000, 0.000000, 0.000000,0.000000, 0.000 10
13:31:22:24, 0.000000, 0.000000, 0.000000,0.000000, 0.000 10
13:31:22:25, 0.000000, 0.000000, 0.000000,0.000000, 0.000 10
13:31:22:25, 0.000000, 0.000000, 0.000000,0.000000, 0.000 10
13:31:22:26, 0.000000, 0.000000, 0.000000,0.000000, 0.000 10
13:31:22:26, 0.000000, 0.000000, 0.000000,0.000000, 0.000 10
13:31:22:27, 0.000000, 0.000000, 0.000000,0.000000, 0.000 10
13:31:22:27, 0.000000, 0.000000, 0.000000,0.000000, 0.000 10
13:31:22:28, 0.000000, 0.000000, 0.000000,0.000000, 0.000 10
13:31:22:28, 0.000000, 0.000000, 0.000000,0.000000, 0.000 10
13:31:22:29, 0.000000, 0.000000, 0.000000,0.000000, 0.000 10
13:31:22:29, 0.000000, 0.000000, 0.000000,0.000000, 0.000 10
13:31:22:30, 0.000000, 0.000000, 0.000000,0.000000, 0.000 10
13:31:22:30, 0.000000, 0.000000, 0.000000,0.000000, 0.000 10
13:31:22:31, 0.000000, 0.000000, 0.000000,0.000000, 0.000 10
13:31:22:31, 0.000000, 0.000000, 0.000000,0.000000, 0.000 10
13:31:22:32, 0.000000, 0.000000, 0.000000,0.000000, 0.000 10
13:31:22:32, 0.000000, 0.000000, 0.000000,0.000000, 0.000 10
13:31:22:33, 0.000000, 0.000000, 0.000000,0.000000, 0.000 10
