13:36:19:17, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:17, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:18, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:18, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:19, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:19, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:20, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:20, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:21, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:21, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:22, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:22, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:23, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:23, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:24, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:24, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:25, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:25, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:26, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:26, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:27, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:27, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:28, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:28, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:29, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:29, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:30, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:30, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:31, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:31, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:32, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:32, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:33, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:33, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:34, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:34, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:35, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:35, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:36, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:36, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:37, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:37, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:38, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:38, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:39, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:39, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:40, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:40, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:41, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:41, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:42, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:42, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:43, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:43, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:44, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:44, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:45, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:45, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:46, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:46, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:47, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:47, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:48, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:48, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:49, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:49, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:50, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:50, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:51, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:51, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:52, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:52, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:53, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:53, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:54, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:54, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:55, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:55, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:56, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:56, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:57, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:57, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:58, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:58, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:59, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:59, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:00, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:19:00, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:20:01, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:20:01, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:20:02, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:20:02, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:20:03, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:20:03, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:20:04, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:20:04, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:20:05, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:20:05, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:20:06, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:20:06, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:20:07, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:20:07, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:20:08, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:20:08, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:20:09, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:20:09, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:20:10, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:20:10, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
13:36:20:11, 0.000000, 0.000000, 0.000000,0.000000, 0.000 0
