Subject Number, 0, Age,
Test condition, Round Number, SNR, Number of words correct, File loaded
0, 2, 10.000000,0, bkbgl02s14.wav
0, 3, 12.000000,0, bkbgl03s16.wav
0, 4, 14.000000,0, bkbgl03s10.wav
0, 5, 16.000000,0, bkbgl04s14.wav
0, 6, 22.000000,0, bkbgl01s15.wav
0, 7, 28.000000,0, bkbgl05s02.wav
0, 8, 34.000000,0, bkbgl05s04.wav
