Subject Number, 0, Age,
Test condition, Round Number, SNR, Number of words correct, File loaded
0, 2, 10.000000,0, bkbgl01s01.wav
0, 3, 8.000000,0, bkbgl02s10.wav
0, 4, 10.000000,3, bkbgl03s03.wav
0, 5, 8.000000,0, bkbgl01s16.wav
